Korzeniewski,0.000444135
Szkudlarek,0.000443695
Adamiec,0.000443695
Grzybek,0.000443365
Kukla,0.000443035
Mielcarek,0.000440613
Tokarczyk,0.000440173
Gola,0.000439953
Skonieczny,0.000439072
Maziarz,0.000438632
Hoffmann,0.000438191
Nowiński,0.000437971
Turowski,0.000437641
Małkowski,0.000437421
Werner,0.000437091
Śpiewak,0.000436871
Grodzki,0.00043643
Reszka,0.0004361
Kruszyński,0.00043599
Szymanek,0.00043555
Szczurek,0.00043533
Rzepecki,0.000434229
Kurzawa,0.000434229
Kępka,0.000433128
Rogoziński,0.000432798
Flak,0.000432468
Suski,0.000431807
Bogdański,0.000431587
Lewiński,0.000431037
Gąsiorek,0.000430927
Lipiec,0.000430266
Staszak,0.000429276
Perkowski,0.000428395
Kapuściński,0.000428395
Piech,0.000428285
Szeliga,0.000427845
Bartoszek,0.000427515
Smoleń,0.000427294
Olech,0.000427184
Jakubiec,0.000424763
Rokicki,0.000424543
Janczak,0.000424543
Paszkiewicz,0.000424433
Bugajski,0.000423662
Plichta,0.000423552
Kozakiewicz,0.000423552
Dziura,0.000423222
Wrzosek,0.000422892
Pękala,0.000422451
Olszak,0.000421351
Ambroziak,0.00042091
Kulpa,0.00042069
Wajda,0.00041981
Raczkowski,0.0004197
Białecki,0.0004197
Wasielewski,0.000419039
Majkowski,0.000418709
Radziszewski,0.000418379
Wojtowicz,0.000418269
Pisarek,0.000418269
Suchecki,0.000417938
Dzikowski,0.000417608
Kaźmierski,0.000417278
Dutkiewicz,0.000417278
Ciołek,0.000417168
Szpak,0.000416838
Czarnota,0.000416838
Adamczewski,0.000416838
Kupiec,0.000416618
Wyrzykowski,0.000416067
Kawalec,0.000415407
Bugaj,0.000415297
Kokoszka,0.000414966
Lange,0.000413315
Kokot,0.000412765
Gładysz,0.000411774
Rodak,0.000411444
Romański,0.000411224
Goliński,0.000410784
Piszczek,0.000410344
Karolak,0.000409903
Wielgus,0.000408913
Kaliński,0.000408582
Puchała,0.000408472
Dolata,0.000408252
Mączka,0.000408032
Barszcz,0.000408032
Banaszak,0.000407592
Konarski,0.000407372
Wojtaszek,0.000407151
Kochański,0.000407041
Jaskulski,0.000406931
Figura,0.000406381
Gołąbek,0.000406161
Biela,0.00040539
Szymanowski,0.00040506
Sułkowski,0.00040506
Biliński,0.00040506
Panasiuk,0.00040484
Bojarski,0.00040451
Solecki,0.00040418
Gabryś,0.000403959
Zapała,0.000403629
Ożóg,0.000403189
Smolarek,0.000402749
Brodowski,0.000402308
Stokłosa,0.000401978
Orzeł,0.000401978
Lasek,0.000401428
Łach,0.000401428
Płatek,0.000401098
Cichosz,0.000401098
Waszkiewicz,0.000400877
Kolasiński,0.000400767
Ferenc,0.000400767
Garbacz,0.000399777
Piechocki,0.000399447
Osowski,0.000398346
Pierzchała,0.000398236
Koprowski,0.000398236
Balicki,0.000398236
Schmidt,0.000398016
Czuba,0.000397795
Brzeski,0.000397355
Potocki,0.000397135
Szczygielski,0.000397025
Piskorz,0.000397025
Mach,0.000397025
Chrobak,0.000397025
Szymaniak,0.000396915
Pasek,0.000396144
Franczak,0.000395374
Surowiec,0.000395264
Bernat,0.000395044
Stępniewski,0.000394934
Świerczek,0.000394824
Róg,0.000394824
Traczyk,0.000394383
Mądry,0.000394163
Doliński,0.000393943
Sudoł,0.000393723
Plewa,0.000393283
Paradowski,0.000393283
Kostka,0.000393062
Kempa,0.000393062
Zborowski,0.000392952
Burek,0.000392952
Gruca,0.000392732
Wdowiak,0.000392622
Wagner,0.000391742
Paszek,0.000391742
Osuch,0.000391521
Burda,0.000391301
Pięta,0.000391191
Lorek,0.000390971
Grela,0.000390531
Filipczak,0.00038976
Matusik,0.00038965
Jamróz,0.00038965
Jaroszewski,0.00038899
Krauze,0.000388219
Błoński,0.000388109
Góralczyk,0.000387779
Walczyk,0.000387559
Świtała,0.000387559
Kozera,0.000387229
Stachowski,0.000386898
Ćwik,0.000386678
Antoniak,0.000386678
Okoń,0.000386568
Zarębski,0.000386348
Szadkowski,0.000386348
Sala,0.000386018
Kapica,0.000386018
Wąsowski,0.000385908
Drąg,0.000385908
Wójciak,0.000385798
Figiel,0.000385688
